-9.262880782308432689e-03,5.415073591296465198e-03,3.021710811261911767e-01,9.932854112539964975e-01,-1.017415032437454236e-01,-3.365117134090884338e-02,4.359308402793767717e-02,-3.283565882041905581e-02,-7.571562956792716736e-01,1.626484226641160769e+00,1.160874060147809167e-01,-7.135825171586763771e-01,1.538637025645695600e+00,-6.671281296067829714e-02,-7.983246617321593241e-01,1.526408264690467753e+00,-1.037846844261485074e-01,-9.639600412149882391e-01,1.647084057139002189e+00,-8.638960807988710355e-01,4.947374186422002218e-01,-7.117941760934358431e-02,9.764387259224195370e-01,2.072065945630418238e+00,-6.558488861217107724e-01,-2.200043705015215956e+00,7.767037471946942162e+00,-1.348239998959658159e+01,6.507925776528930006e-01,6.019253185176145493e+00,-1.420668054504110422e+01,-1.664909082428741791e-02,9.908742215122687824e+00,-1.317183798007113893e+01,-2.741397791434991404e+00,6.151550233360518760e+00,-2.121786990864214850e+00,4.772656294741588923e+00
-1.012516953643924703e-02,5.909257186319996115e-03,3.020939367956728683e-01,9.933826940646580672e-01,-1.012248314716859415e-01,-3.262054781057777825e-02,4.336192439120303138e-02,-3.496663177584352633e-02,-7.495569131274417707e-01,1.613255859443306406e+00,1.166072618817822898e-01,-7.077119263267536153e-01,1.524707962138738049e+00,-6.667530360058120109e-02,-7.886917113273297364e-01,1.513481425136625091e+00,-1.064012798077953181e-01,-9.578897878263369359e-01,1.645024838692084046e+00,-8.606814274627592187e-01,4.936297714048613616e-01,-8.310924342722468550e-02,9.673655945464373351e-01,2.031862145490204163e+00,-6.294271300879306086e-01,-2.061902205833730406e+00,7.431727631712849558e+00,-1.297433440611213662e+01,3.889191563498553550e-01,5.721928478669466855e+00,-1.365144646887395297e+01,9.166781101846627200e-02,9.357158594536459262e+00,-1.268184112761401749e+01,-2.491792971858618699e+00,5.988956543942099309e+00,-1.996649902971932233e+00,4.772656294741588923e+00
-1.098423987161209307e-02,6.402342013948532536e-03,3.020048972885842065e-01,9.934769413117084946e-01,-1.007130271710752478e-01,-3.161068526079198471e-02,4.314183372682938583e-02,-3.696226099630523648e-02,-7.422908127879770390e-01,1.600534611135816077e+00,1.168714533990727750e-01,-7.021362428333963734e-01,1.511332520480251240e+00,-6.653253855268127792e-02,-7.796044223597458078e-01,1.501043775986657280e+00,-1.087743353136944313e-01,-9.519829013621446956e-01,1.643091121259129928e+00,-8.574592428829319601e-01,4.925398838522109246e-01,-9.496977075010051839e-02,9.580251999026963006e-01,1.992812977326897661e+00,-6.035684605680086134e-01,-1.929356235089694005e+00,7.100473047216532052e+00,-1.246816220886871385e+01,1.394638782311158620e-01,5.429438508044947653e+00,-1.309943684809958064e+01,1.938622847813895600e-01,8.817419340631339253e+00,-1.219345717232144999e+01,-2.254318039939594343e+00,5.824816384442464745e+00,-1.870784962936220319e+00,4.772656294741588923e+00
-1.184638429039712448e-02,6.883120948074889812e-03,3.019756314360193539e-01,9.935920814460491579e-01,-9.991777042817347187e-02,-3.083690582010284800e-02,4.289871885980635347e-02,-3.873358079553893690e-02,-7.354500996326257534e-01,1.588253662709485869e+00,1.151244239881150239e-01,-6.978278567977648228e-01,1.505108545531478548e+00,-6.686820801694769167e-02,-7.713702676176967810e-01,1.489115093515579913e+00,-1.113783919072563605e-01,-9.465619222239379793e-01,1.641299853569820000e+00,-8.668295946871313884e-01,4.690179844005041843e-01,3.643806562036831093e-02,2.145847920613931592e+00,1.135970464406916625e+00,-5.935815204852544769e-01,-1.613283363377702617e+00,6.580953263485993077e+00,-1.209373464379178387e+01,-3.633522700146623041e+00,3.187333563218155863e+00,6.514869505542300043e-01,-8.652012133142236161e-01,7.650890143466667404e+00,-1.166390776983332422e+01,-2.953795147184274050e+00,5.017141891970979373e+00,-1.711750415683784610e+00,4.772656294741588923e+00
-1.271174010382965236e-02,7.351278912285178976e-03,3.020063619916108499e-01,9.937271463126972071e-01,-9.884780162377947155e-02,-3.029774528164335540e-02,4.263235187293690220e-02,-4.027815480067246240e-02,-7.290252246485641185e-01,1.576411303173991252e+00,1.114701303335456917e-01,-6.947231913531221048e-01,1.505791607230066775e+00,-6.765227536948520415e-02,-7.639643526213472091e-01,1.477690721502220361e+00,-1.142013673240059174e-01,-9.416229506769064894e-01,1.639652269925573114e+00,-8.638820321779251410e-01,4.672979440200742962e-01,2.502304556266462740e-02,2.100923355003768922e+00,1.100654582759783562e+00,-5.717444968815827977e-01,-1.475864646889344600e+00,6.268796704637320971e+00,-1.159098442719763966e+01,-3.675064608992026471e+00,3.021997326067206391e+00,7.146364466220092027e-01,-7.029334917607905631e-01,7.160939849232382137e+00,-1.118483625688586613e+01,-2.692155686314846363e+00,4.860801202091890261e+00,-1.583416872810116338e+00,4.772656294741588923e+00
-1.357415617072851681e-02,7.817729182644608463e-03,3.020257337670428366e-01,9.938575668569120669e-01,-9.779994372269344705e-02,-2.977607712843873336e-02,4.237561846082876088e-02,-4.168840280199443554e-02,-7.229104021392475099e-01,1.565069904070805151e+00,1.077789866553898745e-01,-6.917793418865937349e-01,1.506541269174682007e+00,-6.827842652083562780e-02,-7.570430214881469499e-01,1.466743707560320020e+00,-1.167683264100541490e-01,-9.368397110475793488e-01,1.638132614694777223e+00,-8.609501016198022327e-01,4.656025966987852871e-01,1.372050530135408147e-02,2.057938168685900848e+00,1.065915409919029111e+00,-5.502602302537045187e-01,-1.344631355754605462e+00,5.960848313995929182e+00,-1.109181377917458811e+01,-3.707222747319603329e+00,2.865701606989563555e+00,7.846874426085237442e-01,-5.493688109400682862e-01,6.681722417168138861e+00,-1.070919162691475712e+01,-2.441762485781613812e+00,4.705678056562493161e+00,-1.455893588781737025e+00,4.772656294741588923e+00
-1.443364948813355420e-02,8.282500600733879240e-03,3.020338390091236169e-01,9.939835392070607289e-01,-9.677346531787342498e-02,-2.927153959248243384e-02,4.212834159638953468e-02,-4.297024689335707248e-02,-7.171012233932662072e-01,1.554225640611414327e+00,1.040583457018474933e-01,-6.889894296503691340e-01,1.507360345683151914e+00,-6.875471556680158580e-02,-7.505953198867577614e-01,1.456270316749064930e+00,-1.190904078928532728e-01,-9.322110541841072129e-01,1.636740201527185690e+00,-8.580365331902727322e-01,4.639402394797573215e-01,2.489978860219614620e-03,2.015967825726256990e+00,1.032098690863090473e+00,-5.292415451648379010e-01,-1.219056826970661644e+00,5.657509177966606018e+00,-1.059671313960727979e+01,-3.734059159765154678e+00,2.714122865459579259e+00,8.534655743312474785e-01,-4.032092809918458864e-01,6.213680785610320001e+00,-1.023758999559542637e+01,-2.202400479816622791e+00,4.551635670381750209e+00,-1.328932746401196408e+00,4.772656294741588923e+00
-1.529024078603457605e-02,8.745637974792604824e-03,3.020307385705384151e-01,9.941052274103079345e-01,-9.576794418721629176e-02,-2.878372454070498784e-02,4.189027217886340249e-02,-4.412909012351826782e-02,-7.115929770562869905e-01,1.543874178668529717e+00,1.003135580864342596e-01,-6.863488450660547580e-01,1.508247539763296619e+00,-6.908842225652424285e-02,-7.446100918366085342e-01,1.446266238932380599e+00,-1.211792354070491268e-01,-9.277349670272055926e-01,1.635473434093943190e+00,-8.551460626117703967e-01,4.623345086376943747e-01,-8.690856030631695373e-03,1.974694894799603251e+00,9.989588275781099425e-01,-5.089107065662717977e-01,-1.098629633351730250e+00,5.358983495991784807e+00,-1.010621074616198278e+01,-3.755516071061308025e+00,2.567046303169271404e+00,9.209225859581861018e-01,-2.642040984534777537e-01,5.756775314688050926e+00,-9.770565637773319878e+00,-1.975254548575087421e+00,4.400538643421428198e+00,-1.204602120084015349e+00,4.772656294741588923e+00
-1.614395280194604390e-02,9.207190228220585304e-03,3.020165708115002401e-01,9.942228006052439282e-01,-9.478294512610467570e-02,-2.831194020221784388e-02,4.166113430852603355e-02,-4.517026461183823449e-02,-7.063804695153311775e-01,1.534010729385542726e+00,9.654993860835961450e-02,-6.838525610060853799e-01,1.509201736951508277e+00,-6.928589529454033669e-02,-7.390755834543435432e-01,1.436726568025511463e+00,-1.230539838188090818e-01,-9.234117532417847052e-01,1.634335642274000078e+00,-8.522779692111663863e-01,4.607699982182671405e-01,-1.964466204576206798e-02,1.934444828787876380e+00,9.678627353497916141e-01,-4.892583124471309164e-01,-9.837193432882066491e-01,5.066031585919932745e+00,-9.620687819812170360e+00,-3.771722885087977151e+00,2.425521816769565575e+00,9.874717904652913214e-01,-1.307419775787026506e-01,5.312241449841951457e+00,-9.308776175965066457e+00,-1.774242274944825004e+00,4.245888927420389258e+00,-1.070981519802008064e+00,4.772656294741588923e+00
-1.699427432245111114e-02,9.666884854296668717e-03,3.019918023085230163e-01,9.943358455548816366e-01,-9.382411285053916805e-02,-2.785625262866056953e-02,4.144021334351967456e-02,-4.608159970825956991e-02,-7.015060168696868326e-01,1.524704686724718705e+00,9.285048876198227774e-02,-6.815085984331559210e-01,1.510205217138994138e+00,-6.933051817689457608e-02,-7.340026150855012421e-01,1.427688911408074635e+00,-1.247585134713704719e-01,-9.192796977538920666e-01,1.633317918372328537e+00,-8.483650717989706935e-01,4.586192539338994067e-01,-2.989234390870334004e-02,1.870667459113044107e+00,9.331856330293792912e-01,-4.723388764451993405e-01,-8.389508495544614197e-01,4.682873705368775674e+00,-8.991397501835958650e+00,-3.627176807666697922e+00,2.262403329089274884e+00,1.019488584506538453e+00,4.149621287022817878e-02,4.833695287842627586e+00,-8.766537058908806301e+00,-1.634817030177941888e+00,4.018222048364850529e+00,-9.644662835408538415e-01,4.772656294741588923e+00
-1.784070893482093967e-02,1.012445144508269078e-02,3.019568649614063349e-01,9.944439806102264301e-01,-9.289683601718611017e-02,-2.741714296138138621e-02,4.122678204661353596e-02,-4.685160760204706148e-02,-6.970103091584604060e-01,1.516022111085694846e+00,8.928955261611225269e-02,-6.793238827427214854e-01,1.511241901867610204e+00,-6.920743691777693496e-02,-7.294018838926280557e-01,1.419188857774182466e+00,-1.263268038758717515e-01,-9.153702692036631561e-01,1.632407424078503366e+00,-8.445041529406840386e-01,4.565139276381437461e-01,-3.998235032465663474e-02,1.809008692063532431e+00,8.989597756526174210e-01,-4.559498796353455563e-01,-7.010649380205233872e-01,4.308541717083992140e+00,-8.373753776211861677e+00,-3.494695484073354841e+00,2.107028051779689104e+00,1.053880872725524220e+00,2.046663053650555897e-01,4.367767097903816342e+00,-8.233570208875365282e+00,-1.501763778824625639e+00,3.800635052092873778e+00,-8.565223041096131640e-01,4.772656294741588923e+00
-1.868331158008797177e-02,1.057993545543101967e-02,3.019119098664702072e-01,9.945474380273117143e-01,-9.200004553909502114e-02,-2.699438557120366344e-02,4.102058363490362902e-02,-4.748714562468334816e-02,-6.928844632859980646e-01,1.507951158974782935e+00,8.585639685997485671e-02,-6.772912978922752680e-01,1.512313948933013963e+00,-6.892555331126690166e-02,-7.252607639273506157e-01,1.411216927470966720e+00,-1.277651808323784222e-01,-9.116737653059377999e-01,1.631605384041586282e+00,-8.407011375933819419e-01,4.544540930585128091e-01,-4.992783954754360237e-02,1.749564738748392800e+00,8.652871460563809070e-01,-4.400637828139773444e-01,-5.700111072520491762e-01,3.943150027840708116e+00,-7.768150445611877508e+00,-3.371616028201441573e+00,1.958141649112727256e+00,1.090213258082055159e+00,3.591009076550217283e-01,3.914472832651163525e+00,-7.710290397556018860e+00,-1.374990134188689206e+00,3.592372743357727938e+00,-7.475577697246628128e-01,4.772656294741588923e+00
-1.952214251044418619e-02,1.103338229695721359e-02,3.018570749589188362e-01,9.946464451108927296e-01,-9.113263939086127530e-02,-2.658771540113688200e-02,4.082137498501870604e-02,-4.799498394016300101e-02,-6.891194886990634760e-01,1.500479606750183104e+00,8.254250383747013808e-02,-6.754047095952072643e-01,1.513423030123809410e+00,-6.849343383085780557e-02,-7.215666229624664307e-01,1.403763242658922605e+00,-1.290797931864660908e-01,-9.081811741067232768e-01,1.630912576219201382e+00,-8.369607231190493435e-01,4.524395899938763455e-01,-5.974197555514478702e-02,1.692359360261390000e+00,8.322319785543282888e-01,-4.246657921159450733e-01,-4.456655237072522646e-01,3.586799146028511132e+00,-7.174954003587770579e+00,-3.256170016807984346e+00,1.815034945023271229e+00,1.127949123508733997e+00,5.051380531631668447e-01,3.473809097117292577e+00,-7.197079226532027363e+00,-1.254234573986629409e+00,3.392809655071269859e+00,-6.380578750450583980e-01,4.772656294741588923e+00
-2.035726627502734351e-02,1.148483707806634974e-02,3.017924865468725737e-01,9.947412221008750111e-01,-9.029350675487170241e-02,-2.619684108043644766e-02,4.062892083937487409e-02,-4.838175318746108095e-02,-6.857062999907835854e-01,1.493594878639918688e+00,7.934087183599136672e-02,-6.736585258793360564e-01,1.514570348158186253e+00,-6.791931417460250753e-02,-7.183068379460042507e-01,1.396817559952767684e+00,-1.302765602744566653e-01,-9.048840749038251641e-01,1.630329328465309535e+00,-8.332868060472676808e-01,4.504699722243953319e-01,-6.943484853740949925e-02,1.637394978633548215e+00,7.998376708487520137e-01,-4.097485241183415616e-01,-3.278729708889132066e-01,3.239578270531227044e+00,-6.594502216941084072e+00,-3.147093986149547717e+00,1.677332486719150362e+00,1.166686945244852058e+00,6.431012593474284555e-01,3.045760935807119374e+00,-6.694286185777768239e+00,-1.139299601994533395e+00,3.201388750724849519e+00,-5.284376327388254913e-01,4.772656294741588923e+00
-2.118875101684392429e-02,1.193434434870137978e-02,3.017182620201614429e-01,9.948319815864449245e-01,-8.948153729409651091e-02,-2.582145309673375758e-02,4.044299019911780368e-02,-4.865391970676053585e-02,-6.826357283133293041e-01,1.487284075780768156e+00,7.624558588160718076e-02,-6.720474491607366652e-01,1.515756752056088619e+00,-6.721111448236886943e-02,-7.154688057228284492e-01,1.390369302264402807e+00,-1.313612246474527567e-01,-9.017745705606764473e-01,1.629855583663479823e+00,-8.296826775858913150e-01,4.485445690456636436e-01,-7.901420488485089155e-02,1.584660164892395473e+00,7.681330571128713869e-01,-3.953091681387708722e-01,-2.164600677099965398e-01,2.901565084377433212e+00,-6.027103501359865056e+00,-3.043477922618827325e+00,1.544820950479674160e+00,1.206120850559666779e+00,7.732981251198405293e-01,2.630303510544442336e+00,-6.202229190951967119e+00,-1.030029143997624574e+00,3.017619935572625423e+00,-4.190519709207600196e-01,4.772656294741588923e+00
-2.201666792279977428e-02,1.238194790603578017e-02,3.016345118845957796e-01,9.949189282604269380e-01,-8.869562727423890847e-02,-2.546122952203797724e-02,4.026335409251194375e-02,-4.881777185890233406e-02,-6.798985329610873762e-01,1.481534005688879718e+00,7.325152009293968425e-02,-6.705663549683775759e-01,1.516982818745906902e+00,-6.637645534388543489e-02,-7.130399523361915515e-01,1.384407590044820724e+00,-1.323393858878052221e-01,-8.988452233108309430e-01,1.629490955502607363e+00,-8.261511343258091111e-01,4.466625456231379521e-01,-8.848606624642942065e-02,1.534134209334081067e+00,7.371369737927894183e-01,-3.813475253652580665e-01,-1.112442365736057842e-01,2.572825620106433231e+00,-5.473036682416942078e+00,-2.944653654716175240e+00,1.417367434238604007e+00,1.246012529076937270e+00,8.960201518470305437e-01,2.227403262729416689e+00,-5.721195248212118223e+00,-9.262933367072864188e-01,2.841074564118453605e+00,-3.102043508241106862e-01,4.772656294741588923e+00
-2.284109076367849683e-02,1.282769065343335353e-02,3.015413412622320322e-01,9.950022588749632968e-01,-8.793468377839967764e-02,-2.511584000454868473e-02,4.008978427703983188e-02,-4.887941360484984038e-02,-6.774854130401981589e-01,1.476331211791806597e+00,7.035413343174254375e-02,-6.692102314662197182e-01,1.518248911236156351e+00,-6.542267362330539404e-02,-7.110077413910325106e-01,1.378921271808490889e+00,-1.332165217558555215e-01,-8.960889968686415186e-01,1.629234776343875257e+00,-8.226945474316349483e-01,4.448229491720098738e-01,-9.785517848108690742e-02,1.485789796575105681e+00,7.068612921289151307e-01,-3.678647574010511234e-01,-1.203925532140941342e-02,2.253414221672028095e+00,-4.932551111729158499e+00,-2.850119667678112201e+00,1.294879570077155595e+00,1.286172451421957241e+00,1.011543289313041383e+00,1.837018627588623776e+00,-5.251441224447671807e+00,-8.279783993933175212e-01,2.671378320260419326e+00,-2.021539666399523594e-01,4.772656294741588923e+00
-2.366209549274326737e-02,1.327161449925997987e-02,3.014388510100142193e-01,9.950821623114665115e-01,-8.719762779562775790e-02,-2.478494860390222793e-02,3.992205254058709546e-02,-4.884476252834946824e-02,-6.753870191337159046e-01,1.471662002717375906e+00,6.754932806230877496e-02,-6.679741489944562849e-01,1.519555221118961796e+00,-6.435683755773878578e-02,-7.093596818458438591e-01,1.373898953850402282e+00,-1.339980009541114070e-01,-8.934992058211125299e-01,1.629086138458508914e+00,-8.193149106979076279e-01,4.430247424812439050e-01,-1.071253259544883013e-01,1.439594577637694384e+00,6.773129110484616966e-01,-3.548626003066112089e-01,8.134140832215448758e-02,1.943373591292379743e+00,-4.405867037132063402e+00,-2.759491071189423383e+00,1.177285373449746375e+00,1.326447314188946569e+00,1.120128841820171806e+00,1.459100462788772479e+00,-4.793194691729687484e+00,-7.349799971184518554e-01,2.508203774797473695e+00,-9.512180409269850589e-02,4.772656294741588923e+00
-2.447975988675012496e-02,1.371376028254997319e-02,3.013271385855973428e-01,9.951588197090970311e-01,-8.648339669339981384e-02,-2.446821590259016035e-02,3.975993035850819424e-02,-4.871955030147080007e-02,-6.735939648810183034e-01,1.467512481104966238e+00,6.483334726267171721e-02,-6.668532452066716631e-01,1.520901800920443581e+00,-6.318576081988190596e-02,-7.080833354880440300e-01,1.369329029087910765e+00,-1.346890903890759217e-01,-8.910694723004008999e-01,1.629043929740060515e+00,-8.160138773158076564e-01,4.412668240987430712e-01,-1.162995228792289004e-01,1.395511898919802984e+00,6.484948823695355635e-01,-3.423429591537510142e-01,1.690830454351758549e-01,1.642734914102752741e+00,-3.893176187687159562e+00,-2.672470528084704533e+00,1.064522202119566385e+00,1.366712288774746709e+00,1.222024633893579182e+00,1.093592252810782872e+00,-4.346654833253298378e+00,-6.471988728105638744e-01,2.351263266625841286e+00,1.070436719608377704e-02,4.772656294741588923e+00
